# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_vary_psi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_mid_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = ../output/12taxa_mid_comp_vary_psi_EPs_v0.3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12
-6271.25,0.997276,0.265179,3,0,60.8494,22.5435,130.575,51.1659,29.1035,17.2426,44.3699,14.1298,72.0033,156.376,62.6436,7.78656,0.205741,-0.522796,-1.19412,-1.61625,-0.104095,-1.5891,-1.08053,-1.54117,-1.61367,-0.924791,-1.87415,-1.43391,-1.59522,0.13813,1.48057,0.59286,0.30297,0.198642,0.901139,0.204109,0.339417,0.21413,0.199155,0.396614,0.153486,0.238374,0.202864
-6271.25,0.956439,0.265179,2,0,63.969,20.0271,128.521,54.145,33.0301,18.8706,45.4261,15.3181,73.0157,162.685,59.9329,5.29648,0.201753,-0.475368,-1.30187,-1.60674,-0.369479,-1.63605,-1.02816,-1.62376,-1.56457,-0.970479,-1.87815,-1.45955,-2.20097,0.0527708,1.40285,0.621656,0.272023,0.20054,0.691094,0.194747,0.357664,0.197155,0.209178,0.378901,0.152872,0.23234,0.110695
-6274.37,0.893475,0.265179,3,0,61.2466,27.6965,132.272,51.3748,37.2457,19.9678,49.0082,14.5028,77.0425,175.355,62.1592,11.5439,0.20051,0.265983,-1.39596,-1.68864,-0.491337,-1.60761,-1.19057,-1.59681,-1.57487,-1.00919,-1.85641,-1.23313,0.510157,0.1281,1.9534,1.30471,0.247596,0.184771,0.611808,0.200367,0.304047,0.202542,0.207034,0.364513,0.156233,0.291379,1.66555
-6270.77,0.946515,0.265179,3,0,65.7068,20.0962,132.911,56.8884,34.1589,19.6083,47.5998,16.0519,73.3679,174.461,62.1933,6.087,0.190924,-0.732401,-1.15759,-1.65565,-0.174933,-1.55003,-1.14604,-1.60066,-1.65301,-0.994401,-1.88179,-1.37115,-2.28079,0.109642,1.2338,0.480753,0.314244,0.190968,0.839513,0.212241,0.317893,0.201764,0.191473,0.369945,0.152317,0.253814,0.102203
-6271.78,0.993757,0.265179,3,0,49.6159,25.6502,128.674,49.2465,37.4517,21.5021,47.0585,13.3246,65.9603,165.04,57.2786,11.1243,0.200292,-1.41742,-1.43154,-1.58597,-0.391301,-1.50209,-0.207418,-1.58019,-1.68338,-1.23833,-1.85334,-1.35868,0.274545,0.165763,2.21232,0.242339,0.23894,0.20475,0.676177,0.222665,0.81268,0.205936,0.185744,0.289867,0.156713,0.257001,1.31593
-6273.37,0.883316,0.265179,3,0,65.7402,20.7829,131.729,58.6523,32.9422,17.5301,47.2141,16.0138,75.9594,177.187,66.4498,12.0033,0.194557,-0.702184,-1.16405,-1.66531,-0.0602118,-1.63634,-1.10752,-1.57969,-1.50234,-0.921863,-1.85413,-1.29958,-0.3808,0.080353,1.64351,0.495502,0.312219,0.189133,0.941565,0.194692,0.330377,0.206039,0.222608,0.397777,0.15659,0.272646,0.683315
-6269.96,0.889296,0.265179,3,0,59.3901,23.0145,133.701,48.7642,35.7721,22.4546,47.858,13.3766,70.5602,162.399,58.2189,10.7915,0.201554,-0.675203,-1.16057,-1.62261,-0.833799,-1.54425,-0.591232,-1.64176,-1.7718,-1.09382,-1.8533,-1.29636,0.412314,0.263931,1.41012,0.509053,0.313308,0.197383,0.434396,0.213472,0.553645,0.193639,0.170027,0.334936,0.156719,0.273526,1.51031
-6270.11,0.986093,0.265179,3,0,63.2884,18.0003,129.231,51.7448,37.732,19.8508,46.8052,14.5617,68.1485,169.776,59.7672,10.13,0.19518,-1.05092,-1.30257,-1.63633,-0.21918,-1.61821,-0.336071,-1.61085,-1.56281,-1.20024,-1.76605,-1.37088,0.205509,0.0548425,1.35572,0.349617,0.271833,0.194693,0.803177,0.198254,0.714572,0.199718,0.209547,0.301121,0.171007,0.253883,1.22815
-6269.75,0.970722,0.265179,3,0,50.709,22.154,127.622,55.0524,35.8468,22.7393,47.2963,14.8466,74.2287,167.772,59.1041,10.5962,0.203153,-0.928212,-1.29598,-1.76132,-0.648059,-1.51192,-0.470139,-1.6009,-1.70393,-0.955117,-1.82952,-1.37511,-0.208447,0.120718,1.2373,0.39526,0.27363,0.171818,0.52306,0.220485,0.624916,0.201715,0.181966,0.384767,0.160491,0.252811,0.811844
-6275.8,0.869504,0.265179,2,0,53.816,22.2934,126.785,53.1053,36.4201,22.6368,46.8037,12.2266,72.3257,167.548,65.8359,9.32886,0.206391,-1.4898,-1.2206,-1.70266,-0.0499528,-1.57777,-0.504625,-1.606,-1.64003,-0.954172,-1.83881,-1.50854,-0.558285,0.0548709,1.52292,0.225417,0.295053,0.182198,0.951274,0.206436,0.603732,0.200689,0.193975,0.385131,0.159007,0.221232,0.57219
-6276.64,1,0.265179,3,0,59.4298,20.3938,133.291,50.7816,31.9448,16.269,45.4421,17.4839,69.8788,160.797,50.7525,10.0567,0.19753,-0.359309,-1.32425,-1.53318,0.184172,-1.62909,-1.33985,-1.60044,-1.56277,-0.977988,-1.84746,-1.29214,-0.111081,0.042232,1.29731,0.698158,0.266002,0.215848,1.20222,0.196109,0.261885,0.201808,0.209555,0.376067,0.157637,0.274681,0.894866
-6274.9,0.968399,0.265179,3,0,52.4078,26.0499,122.116,49.0878,35.6153,21.0488,44.1328,12.4508,65.3925,159.613,65.7049,9.53504,0.205393,-1.28156,-1.30756,-1.69807,-0.104216,-1.44969,-0.560794,-1.60123,-1.60842,-1.28176,-1.80296,-1.29842,-0.356059,0.252913,2.86341,0.277604,0.270478,0.183037,0.901031,0.234642,0.570756,0.201649,0.200203,0.277549,0.164811,0.272962,0.700432
-6270.85,0.963216,0.265179,3,0,59.7175,23.5613,126.959,50.8301,31.6767,21.0027,45.3574,16.2322,65.8249,155.548,54.6471,9.89828,0.196486,-0.749297,-1.31188,-1.60137,-0.452605,-1.62522,0.271268,-1.58249,-1.60899,-1.07069,-1.86803,-1.21224,-0.185979,0.0422218,1.15853,0.472699,0.269312,0.201619,0.63597,0.196868,1.31163,0.205463,0.20009,0.342774,0.154428,0.297531,0.830291
-6270.54,0.918202,0.265179,3,0,61.0246,23.8828,125.237,51.4859,32.5852,20.6483,45.0113,16.3039,65.5191,156.98,55.4584,10.0135,0.200548,-0.659965,-1.28552,-1.59274,-0.383166,-1.61419,0.244392,-1.60192,-1.63417,-1.08025,-1.87125,-1.24093,0.143474,0.0728418,1.19549,0.516869,0.276505,0.203367,0.6817,0.199051,1.27684,0.201508,0.195115,0.339511,0.153932,0.289115,1.15428
-6270.54,0.949832,0.265179,3,0,48.0639,19.5051,122.58,50.4299,34.3969,19.5054,44.4126,14.7653,69.894,166.409,63.9383,9.97192,0.19359,-1.28019,-1.25439,-1.69194,-0.564661,-1.54346,-1.14469,-1.5841,-1.63962,-0.899935,-1.84951,-1.4185,-0.611025,0.27625,1.48579,0.277985,0.28525,0.184161,0.568553,0.21364,0.318321,0.205133,0.194054,0.406596,0.157315,0.242077,0.542794
-6269.96,0.950092,0.265179,3,0,53.1016,18.7578,125.38,53.09,35.0927,19.4792,44.993,13.461,73.0476,166.775,62.7986,7.87966,0.197017,-1.27958,-1.28545,-1.71764,-0.0843627,-1.53511,-0.847031,-1.5782,-1.59954,-0.837193,-1.83362,-1.4895,-1.12293,0.142777,1.34267,0.278155,0.276525,0.179489,0.919098,0.215432,0.428686,0.206346,0.20199,0.432924,0.159834,0.225485,0.325325
-6274.46,0.988119,0.265179,3,0,53.6702,25.9396,132.698,56.561,38.5493,15.7435,44.9433,13.8521,76.6746,167.914,55.2534,6.2503,0.184514,-1.01243,-1.21359,-1.66291,0.0364292,-1.6454,-1.44406,-1.61284,-1.58579,-0.86428,-1.82271,-1.3746,-2.13547,0.141083,1.36228,0.363335,0.297129,0.189586,1.0371,0.192936,0.235967,0.19932,0.204785,0.421355,0.161588,0.252941,0.118189
-6274.81,0.900287,0.265179,2,0,58.4883,25.5774,124.918,54.1593,35.362,17.2114,45.7963,13.2156,75.9476,174.546,54.6337,7.89692,0.182901,-1.14674,-1.15649,-1.72496,-0.730967,-1.54991,-1.27335,-1.61045,-1.63066,-1.01412,-1.7997,-1.57756,-1.66067,0.142564,1.74102,0.317671,0.314588,0.178181,0.481443,0.212267,0.279891,0.199797,0.195799,0.362721,0.165348,0.206478,0.190011
-6275.29,0.948482,0.265179,3,0,63.101,21.2039,140.49,50.2103,34.6623,22.1884,47.8376,14.9289,70.2979,158.852,67.1696,7.03423,0.205799,-0.876076,-1.41072,-1.46117,-0.51707,-1.55183,-0.308668,-1.61742,-1.48859,-1.06419,-1.93914,-1.10681,-2.11734,0.0422686,1.73745,0.416414,0.243967,0.231964,0.596265,0.21186,0.734425,0.19841,0.22569,0.345008,0.143828,0.330611,0.120352
-6269.76,0.945984,0.265179,3,0,54.0592,28.4457,127.002,53.0853,34.5642,18.8216,45.5592,15.1038,70.2071,176.581,58.5818,7.69982,0.185834,-1.10354,-1.40127,-1.7194,-0.101598,-1.63723,-1.08674,-1.60494,-1.57092,-1.1185,-1.79451,-1.40371,-1.68981,0.149284,1.68029,0.331696,0.246283,0.179173,0.903393,0.194518,0.337315,0.200902,0.207854,0.326769,0.166209,0.245685,0.184554
-6273.44,0.932412,0.265179,2,0,59.5891,32.0757,129.097,49.228,38.0627,21.0817,48.1439,14.7657,73.4877,169.735,60.7095,8.01482,0.191884,-0.876644,-1.1951,-1.76688,-0.412518,-1.57749,-0.682196,-1.59494,-1.35559,-1.12945,-1.78813,-1.41411,-1.68634,0.2096,1.71951,0.416177,0.302674,0.170866,0.661981,0.206492,0.505506,0.202921,0.257794,0.32321,0.167273,0.243141,0.185196
-6277.07,0.999882,0.265179,3,0,47.6016,18.4341,141.432,54.2384,32.2194,17.1555,45.5476,14.4097,67.4056,158.627,55.1241,5.79184,0.199907,-1.46505,-1.48759,-1.5272,-0.119283,-1.56514,-1.11888,-1.61067,-1.79121,-1.26065,-1.89812,-1.41852,-1.96473,0.0867456,1.9766,0.231065,0.225917,0.217142,0.887556,0.209059,0.326644,0.199753,0.166758,0.283469,0.14985,0.242073,0.140194
-6272.91,0.949051,0.265179,2,0,57.4911,23.397,129.056,51.9668,33.6677,20.2786,45.6532,14.4305,66.3991,161.889,61.2225,8.02386,0.202627,-0.93878,-1.41567,-1.54664,-0.538123,-1.47155,-0.777043,-1.5863,-1.46319,-1.14085,-1.87778,-0.981494,-2.19047,0.05188,1.47042,0.391105,0.242764,0.212962,0.583843,0.22957,0.459764,0.204681,0.231497,0.319549,0.152929,0.374751,0.111864
-6270.95,0.890618,0.265179,2,0,52.7877,22.9385,131.485,50.7682,32.0652,18.9707,46.6155,16.613,69.3071,166.544,66.9359,5.65249,0.189991,-1.19173,-1.21935,-1.6256,-0.341864,-1.52462,-0.904878,-1.63075,-1.46774,-1.15631,-1.75693,-1.28178,-1.95967,0.500131,1.97734,0.303696,0.295421,0.196793,0.710445,0.217704,0.404591,0.195783,0.230446,0.314646,0.172573,0.277543,0.140905
-6270.95,0.796146,0.265179,3,0,52.7877,22.9385,131.485,50.7682,32.0652,18.9707,46.6155,16.613,69.3071,166.544,66.9359,5.65249,0.189991,-1.19173,-1.21935,-1.6256,-0.341864,-1.52462,-0.904878,-1.63075,-1.46774,-1.15631,-1.75693,-1.28178,-1.95967,0.500131,1.97734,0.303696,0.295421,0.196793,0.710445,0.217704,0.404591,0.195783,0.230446,0.314646,0.172573,0.277543,0.140905
-6267.99,0.992202,0.265179,3,0,55.2442,19.8824,134.144,55.8927,34.2823,20.714,48.2385,14.4397,68.4101,169.83,67.592,6.85104,0.189503,-1.20081,-1.14714,-1.5958,-0.269597,-1.52762,-0.784871,-1.61236,-1.40894,-1.15074,-1.79236,-1.21196,-1.90757,0.282284,1.92302,0.300951,0.317545,0.202746,0.763687,0.217051,0.456179,0.199417,0.244403,0.316404,0.166567,0.297612,0.14844
-6272,0.764984,0.265179,3,0,63.8012,23.1427,132.748,51.0948,31.5931,17.6433,47.5721,14.5931,72.6814,168.883,61.5622,6.99787,0.191509,-0.875577,-1.4478,-1.6984,-0.4305,-1.53514,-0.970619,-1.66412,-1.81558,-0.984788,-1.87231,-1.08032,-1.80005,0.180172,2.33609,0.416622,0.235086,0.182976,0.650184,0.215425,0.378848,0.189357,0.162743,0.373519,0.153768,0.339488,0.165291
-6277.45,0.876541,0.265179,3,0,52.0499,21.983,126.814,53.2504,36.9324,21.4912,44.1228,15.9671,63.9132,162.914,51.2527,6.95299,0.21583,-1.4079,-1.11258,-1.63405,0.21167,-1.59148,-0.630162,-1.61575,-1.46714,-1.16338,-1.88292,-1.39907,-1.89108,0.0240915,1.26937,0.244656,0.328709,0.195137,1.23574,0.203623,0.532506,0.198742,0.230584,0.312429,0.152145,0.246828,0.150909
-6273.62,0.99315,0.265179,3,0,53.1043,21.5878,125.446,49.9376,33.7942,17.7655,48.5999,14.0483,71.0622,170.756,67.8978,9.97258,0.187407,-1.28587,-1.48745,-1.63684,0.0723476,-1.57508,-1.19528,-1.58307,-1.74541,-1.17898,-1.87496,-1.33001,-0.179878,0.290646,1.7621,0.276411,0.225948,0.194593,1.07503,0.20699,0.30262,0.205343,0.174574,0.307591,0.153361,0.264474,0.835373
-6277.53,0.958433,0.265179,3,0,53.3347,23.3131,143.263,55.4204,36.8133,20.7195,46.0338,16.5087,64.5226,169.703,58.9994,10.3932,0.190122,-1.31383,-1.13164,-1.59705,-0.386375,-1.52777,-0.783551,-1.6687,-1.3094,-1.31948,-1.96909,-1.29859,-0.578799,0.133489,1.95641,0.268789,0.322504,0.202492,0.679516,0.21702,0.456781,0.188492,0.269983,0.267274,0.139583,0.272918,0.560571
-6278.39,0.797477,0.265179,3,0,60.3744,22.9151,128.57,51.5646,33.9487,17.6104,46.7654,12.5445,72.411,169.481,64.8717,8.73325,0.206245,-0.873501,-1.47246,-1.72595,-0.414585,-1.58795,-1.13947,-1.51367,-1.76021,-0.711348,-1.67632,-1.2589,-0.338866,0.0771508,1.22936,0.417487,0.22936,0.178004,0.660614,0.204343,0.319988,0.2201,0.172009,0.490982,0.187061,0.283967,0.712578
-6274.42,0.919743,0.265179,3,0,55.586,22.704,134.149,52.6322,37.467,16.4803,46.3956,17.7268,66.5491,158.376,61.0076,6.48945,0.196951,-0.822449,-1.13664,-1.58883,-0.464291,-1.51076,-1.23966,-1.61088,-1.36214,-1.21342,-1.9612,-1.2398,-2.26977,0.206492,2.12929,0.439354,0.320895,0.204165,0.628581,0.220742,0.289482,0.199713,0.256112,0.297179,0.14069,0.289441,0.103336
-6278.09,0.964956,0.265179,3,0,55.355,23.2678,128.744,51.444,34.083,21.7235,49.8731,15.2062,75.1499,173.13,63.3728,8.57842,0.202003,-0.960895,-1.47425,-1.71486,-0.570399,-1.62838,-0.283141,-1.65391,-1.84035,-0.974531,-1.74285,-1.3253,-1.74643,0.00169531,1.61925,0.382551,0.228951,0.179989,0.5653,0.196247,0.753414,0.191301,0.158761,0.377369,0.175022,0.265724,0.174395
-6274.3,0.976321,0.265179,3,0,55.8974,23.0331,141.801,57.882,38.598,21.3572,48.6824,14.8152,78.4242,178.437,67.1061,12.0649,0.19688,-1.12432,-1.01873,-1.66067,-0.414658,-1.55288,-0.736411,-1.56222,-1.47341,-0.95058,-1.97455,-1.18713,0.0240929,0.118391,1.13861,0.324872,0.361055,0.190011,0.660566,0.211637,0.478829,0.209669,0.229142,0.386517,0.138823,0.305096,1.02439
-6271.42,0.897446,0.265179,3,0,61.1232,25.7362,140.016,56.685,38.8038,18.0542,49.6787,15.5062,75.9543,169.93,62.3308,9.45009,0.199483,-0.839258,-1.25841,-1.6334,-0.327205,-1.52433,-1.17675,-1.64591,-1.82258,-1.08393,-1.93048,-1.41894,-0.206468,0.286779,2.31966,0.432031,0.284106,0.195264,0.720936,0.217766,0.308279,0.192837,0.161609,0.338264,0.145079,0.241971,0.813453
-6271.99,0.864948,0.265179,3,0,55.4508,20.293,133.777,48.7374,33.6111,20.5713,49.4915,15.8554,68.061,170.678,65.7048,8.36839,0.204737,-1.12451,-1.29138,-1.64692,-0.747046,-1.61824,-0.72485,-1.67023,-1.41352,-1.2994,-1.74944,-1.30919,-1.42706,0.0811648,1.05006,0.32481,0.274891,0.192643,0.473764,0.198246,0.484397,0.188203,0.243285,0.272695,0.173871,0.27004,0.240014
-6274.67,0.799283,0.265179,3,0,52.3557,26.6562,131.594,49.4142,34.6187,21.5404,48.6898,15.1391,70.6605,173.436,57.3542,10.8481,0.210934,-1.20745,-0.993051,-1.67881,0.00943257,-1.60572,-0.431706,-1.52267,-1.49231,-1.11449,-1.80174,-1.44554,-0.294995,0.23765,2.35273,0.298957,0.370445,0.186597,1.00948,0.200746,0.6494,0.218129,0.224853,0.328083,0.165011,0.235619,0.744535
-6273.85,0.957298,0.265179,3,0,52.7884,26.2957,132.598,50.2032,35.5942,21.6245,49.2729,14.6694,68.8921,172.401,56.864,10.5682,0.206476,-1.21561,-0.985716,-1.6911,-0.174161,-1.59381,-0.496827,-1.55241,-1.49388,-1.15242,-1.79641,-1.4528,-0.101696,0.174395,2.71682,0.29653,0.373172,0.184317,0.840162,0.203151,0.608458,0.211737,0.224501,0.315872,0.165894,0.233914,0.903304
-6273.53,0.969581,0.265179,2,0,49.8956,18.8753,131.109,50.933,32.2184,22.4903,47.3276,16.1288,73.86,162.83,61.9736,8.16377,0.209674,-1.38262,-1.1955,-1.62458,-0.4898,-1.54179,0.162151,-1.59128,-1.42957,-1.06254,-1.84019,-1.1833,-1.12939,0.0784997,2.54391,0.250921,0.302554,0.196995,0.612749,0.213997,1.17604,0.203665,0.239413,0.345577,0.158787,0.306266,0.32323
-6279.77,0.726497,0.265179,3,0,52.8478,22.7701,135.89,55.0008,40.3347,21.3208,45.7555,16.6573,72.9965,168.377,65.111,6.03679,0.20411,-1.14311,-1.12203,-1.6534,0.375712,-1.44861,0.304307,-1.63558,-1.4744,-0.959741,-1.87374,-1.02129,-1.98688,0.034868,2.10399,0.318827,0.325618,0.191398,1.45603,0.234896,1.35568,0.19484,0.228917,0.382992,0.153548,0.360131,0.137123
-6273.69,1,0.265179,3,0,62.1037,22.6752,133.882,57.6118,39.6127,21.7843,46.0297,14.2524,71.7865,164.876,66.0214,7.59291,0.206135,-0.820413,-1.25257,-1.58286,0.117028,-1.49441,0.16125,-1.60599,-1.60614,-1.12087,-1.84153,-1.25182,-1.9365,0.517446,1.42475,0.44025,0.28577,0.205386,1.12415,0.224381,1.17498,0.20069,0.200661,0.325995,0.158575,0.285983,0.144207
-6273.6,0.957258,0.265179,3,0,49.0888,22.5984,130.242,47.3733,32.1945,18.8165,46.3433,14.2742,71.249,173.792,61.9068,7.32181,0.189218,-1.3353,-1.39912,-1.72862,-0.168824,-1.64052,-1.31674,-1.55791,-1.62848,-1.1826,-1.86233,-1.45433,-2.00839,0.0272502,1.55129,0.263078,0.246813,0.177529,0.844658,0.193879,0.268009,0.210575,0.196229,0.306481,0.155311,0.233556,0.134204
-6274.54,0.985924,0.265179,3,0,62.0306,23.8861,123.592,57.6869,37.4629,22.1585,47.2088,16.5511,70.6442,161.866,59.248,7.63058,0.219513,-0.927997,-1.31014,-1.61486,-0.0729017,-1.5774,-0.434277,-1.57865,-1.49198,-1.14245,-1.84091,-1.21705,-1.75598,0.183533,1.96354,0.395345,0.269783,0.198919,0.929692,0.20651,0.647733,0.206254,0.224927,0.319036,0.158673,0.296102,0.172737
-6277.91,0.9545,0.265179,3,0,50.2922,17.4595,124.35,45.4676,31.3738,15.9315,43.4022,14.1546,70.217,166.711,57.917,7.32441,0.178424,-1.19658,-1.33761,-1.68443,-0.148147,-1.62278,-1.45441,-1.55829,-1.76433,-0.979811,-1.88151,-1.49243,-2.1248,0.289319,1.59658,0.302227,0.262473,0.185551,0.862304,0.19735,0.233538,0.210496,0.171302,0.375382,0.15236,0.224826,0.119457
-6272.05,0.955616,0.265179,3,0,59.3525,28.8212,121.133,48.0499,29.2381,20.6844,44.4827,14.5717,71.1823,155.406,57.4458,5.77103,0.191204,-0.922903,-1.29111,-1.73076,-0.381783,-1.48459,-0.5111,-1.61542,-1.61815,-1.10288,-1.89473,-1.26599,-1.90678,0.0465367,1.55456,0.397364,0.274966,0.177151,0.682643,0.226595,0.599836,0.198808,0.198265,0.331915,0.150359,0.281961,0.148558
-6272.29,0.941847,0.265179,3,0,48.941,22.6074,122.168,52.1365,35.6776,18.9929,46.4314,14.2739,68.0355,166.473,62.7954,9.82184,0.195848,-1.16827,-1.64995,-1.73656,-0.102806,-1.67358,-1.17079,-1.55199,-1.59888,-1.12314,-1.81844,-1.28867,-0.170553,0.0699287,1.62509,0.310903,0.192059,0.176126,0.902302,0.187574,0.310122,0.211826,0.202123,0.325257,0.162279,0.275636,0.843198
-6270.94,0.911477,0.265179,3,0,55.6775,24.307,132.999,54.2138,35.935,22.2777,47.0305,14.1251,74.578,164.787,56.2635,6.26545,0.206509,-1.2184,-1.25255,-1.57171,-0.712122,-1.42656,-0.635378,-1.63447,-1.56574,-1.02641,-1.89706,-1.42088,-2.14484,0.167654,1.71451,0.295704,0.285775,0.20769,0.490602,0.240133,0.529735,0.195055,0.208933,0.35829,0.150009,0.241501,0.117086
-6271.07,0.619961,0.265179,3,0,55.6931,22.1505,130.12,51.9834,32.7719,18.2025,48.9838,16.834,74.0679,172.664,60.9962,9.08935,0.185023,-0.871445,-1.20126,-1.77282,0.316489,-1.57896,-1.1604,-1.57942,-1.49879,-1.05282,-1.88348,-1.36538,-0.919335,0.147518,1.60337,0.418347,0.300814,0.169854,1.3723,0.20619,0.31336,0.206095,0.223401,0.348952,0.152061,0.255285,0.398784
-6268.63,0.865384,0.265179,3,0,61.1251,15.2934,133.781,50.2506,34.2325,17.7124,49.8645,14.5832,75.6944,172.704,57.6574,7.40111,0.195475,-0.982411,-1.21576,-1.67173,-0.334206,-1.61164,-1.1572,-1.60968,-1.62389,-0.991635,-1.88299,-1.37311,-1.68931,0.340884,1.74622,0.374407,0.296485,0.187923,0.715906,0.19956,0.314366,0.199952,0.19713,0.37097,0.152135,0.253317,0.184647
-6272.93,0.869649,0.265179,3,0,49.2629,21.9967,135.882,54.8278,39.0243,17.4095,49.3305,13.5917,74.4764,170.799,65.3776,11.5917,0.203508,-1.35385,-1.46001,-1.59313,-0.177734,-1.51568,-1.22596,-1.56179,-1.7956,-0.985806,-1.80243,-1.42636,0.335964,0.128452,1.97359,0.258245,0.232234,0.203288,0.837165,0.219659,0.293476,0.20976,0.166028,0.373138,0.164897,0.240181,1.39929
-6270.45,0.922999,0.265179,3,0,64.436,19.6522,134.115,52.8592,35.3127,18.9362,48.9191,15.9828,72.1515,178.199,57.6802,6.53799,0.206446,-0.966234,-1.31048,-1.72443,-0.31303,-1.54848,-1.08561,-1.63012,-1.64229,-1.28306,-1.89568,-1.32229,-1.77988,0.0788019,1.37726,0.380513,0.269689,0.178275,0.731228,0.212571,0.337697,0.195906,0.193536,0.277187,0.150217,0.266523,0.168659
-6271.35,0.919536,0.265179,3,0,55.6881,22.4509,137.439,50.5055,35.4052,16.4288,47.641,15.503,65.9134,166.053,67.5263,7.00762,0.213453,-0.900822,-1.62465,-1.65973,-0.294427,-1.53094,-1.33614,-1.55204,-1.66824,-1.22392,-1.83634,-1.33496,-1.65029,0.0848972,1.55845,0.406235,0.19698,0.190191,0.744958,0.216333,0.262859,0.211816,0.188578,0.294076,0.159399,0.263169,0.191995
-6276.14,0.902542,0.265179,3,0,59.3961,24.6679,140.015,57.6806,36.9869,24.1692,50.2963,16.3466,79.9689,174.723,60.6012,8.10102,0.177771,-1.00342,-0.917432,-1.6492,-0.541338,-1.56003,-0.0916657,-1.68534,-1.52519,-0.788685,-1.84638,-1.28734,-1.2561,0.147948,1.49311,0.366623,0.399544,0.192203,0.581969,0.210129,0.91241,0.185382,0.217579,0.454442,0.157807,0.276004,0.284764
-6276.28,0.804496,0.265179,3,0,62.648,22.7199,132.734,62.0943,33.9749,21.3117,48.6107,16.2741,80.8452,173.927,61.6457,6.98996,0.197122,-0.83708,-0.998853,-1.63399,-0.278671,-1.50113,-0.231978,-1.65136,-1.47265,-0.81824,-1.88184,-1.2386,-2.04216,0.0211999,1.13758,0.432973,0.368302,0.19515,0.756789,0.222877,0.792964,0.19179,0.229318,0.441208,0.15231,0.289791,0.129748
-6276.61,0.92971,0.265179,3,0,59.8204,20.8135,133.513,60.4561,35.313,19.9782,49.069,15.4336,78.3537,174.807,61.4578,7.02109,0.198881,-0.596926,-1.04385,-1.59106,0.00259175,-1.49496,-0.530082,-1.65356,-1.49557,-0.758283,-1.86642,-1.25114,-1.75729,0.0212309,1.23381,0.550501,0.352098,0.20371,1.0026,0.224258,0.588557,0.191368,0.224121,0.46847,0.154677,0.286177,0.172511
-6274.62,0.982697,0.265179,3,0,58.4161,19.201,136.64,59.3243,34.5052,20.5292,46.0561,15.3235,77.629,175.002,63.5253,7.01947,0.195209,-0.821601,-1.09126,-1.70794,-0.591706,-1.49736,-0.978493,-1.6518,-1.6249,-0.771538,-1.81635,-1.35237,-2.10696,0.0376568,1.15174,0.439727,0.335791,0.181238,0.553382,0.223721,0.375877,0.191705,0.196932,0.462302,0.162619,0.258626,0.121607
-6270.02,0.903714,0.265179,3,0,54.2789,26.8737,133.701,50.1904,36.0379,18.821,50.6166,14.3197,73.5944,171.139,60.4653,7.34503,0.195347,-1.16179,-1.33348,-1.68668,-0.889491,-1.64323,-1.08515,-1.53403,-1.64158,-1.13364,-1.9041,-1.32006,-2.21114,0.5217,2.62702,0.312927,0.263559,0.185133,0.410865,0.193355,0.337852,0.215664,0.193675,0.321859,0.148956,0.26712,0.109576
-6272.47,0.775408,0.265179,2,0,56.5139,31.5548,135.106,49.5325,36.53,17.1824,49.9335,14.7561,74.2352,173.237,60.5149,7.14544,0.196535,-1.3245,-1.32408,-1.68776,-0.826782,-1.61768,-1.06551,-1.54285,-1.6086,-1.12195,-1.94537,-1.3208,-1.99688,0.361553,2.8096,0.265937,0.266047,0.184933,0.437455,0.198358,0.344553,0.213771,0.200167,0.325643,0.142934,0.26692,0.135758
-6270.42,0.939714,0.265179,3,0,57.8943,29.699,136.034,49.1316,37.2953,16.7639,48.8999,15.0264,75.7375,173.279,61.2432,7.30248,0.200623,-1.21632,-1.39617,-1.70264,-0.689632,-1.62989,-1.22632,-1.52681,-1.62466,-1.13483,-1.91784,-1.33649,-2.03766,0.299272,2.58843,0.296317,0.247543,0.182202,0.501761,0.195951,0.293371,0.217228,0.196979,0.321476,0.146923,0.262767,0.130334
