# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_vary_psi_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_mid_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 121
# output
#   file = ../output/12taxa_mid_comp_v0.1_vary_psi_bigC_c1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,gamma
-6282.76,0.84433,0.318503,3,0,49.423,17.7472,130.634,49.1272,31.6379,18.0911,44.6441,14.955,71.9338,163.378,64.137,10.2414,0.256808,0.273113,0.19351,0.647711,0.232639,1.88251,0.194804,0.191464,0.315005,0.153444,0.272477,0.562171,0.213145
-6279.24,0.99551,0.318503,3,0,63.6938,29.9167,141.651,53.4884,37.213,19.5256,49.2783,16.6771,80.6052,181.096,60.6796,10.2798,0.402094,0.275384,0.184337,0.634922,0.193233,1.72036,0.20286,0.18506,0.342167,0.159053,0.252462,0.662018,0.186988
-6279.72,0.896078,0.318503,2,0,63.419,25.1012,140.393,53.29,37.6218,22.7197,48.5798,18.8957,75.1169,180.308,60.2787,10.6905,0.331747,0.264471,0.200476,0.52511,0.203987,1.34813,0.203639,0.183995,0.383727,0.162716,0.287076,0.910565,0.187068
-6282.78,0.981736,0.318503,2,0,50.2998,23.2991,125.537,54.0026,35.2016,20.9958,47.3178,10.9433,69.2823,170.791,64.9051,10.6321,0.26881,0.298548,0.176493,0.56459,0.216935,1.90171,0.193729,0.206366,0.290944,0.149338,0.257892,0.984748,0.202297
-6283.26,0.806095,0.318503,3,0,52.725,19.5964,117.138,49.3421,31.7084,19.1806,41.2666,17.1385,64.7868,153.206,56.0962,9.31547,0.359944,0.280942,0.227383,0.63079,0.203267,0.74775,0.219541,0.207392,0.399423,0.168589,0.275636,0.67915,0.208011
-6282.59,1,0.318503,2,0,51.3465,19.7291,119.109,47.6743,31.1386,19.6404,41.1172,17.2058,65.4895,151.875,56.5357,9.23988,0.361599,0.26834,0.226309,0.73906,0.201834,0.845744,0.221585,0.214962,0.401831,0.170766,0.298753,0.474835,0.210363
-6282.76,0.78762,0.318503,2,0,53.1268,19.8756,124.18,47.8092,32.4147,20.4867,41.8657,16.2096,64.6068,151.06,55.7987,11.284,0.331737,0.265107,0.231519,0.765836,0.199688,0.722967,0.22241,0.222091,0.421901,0.172761,0.296027,0.582061,0.211693
-6282.36,1,0.318503,2,0,48.9847,24.6617,128.041,44.8052,28.6865,20.4302,42.8274,15.357,65.5341,147.957,57.0904,8.28856,0.354153,0.257305,0.214277,0.973752,0.199253,0.761421,0.220266,0.186019,0.367213,0.166635,0.249796,1.82338,0.205172
-6282.09,0.989754,0.318503,3,0,56.5857,24.325,118.471,54.1676,35.2937,19.6103,41.9383,12.3946,73.3249,152.934,58.6507,9.47353,0.471171,0.282432,0.16697,0.917122,0.22252,0.905661,0.193083,0.218648,0.509337,0.16373,0.330857,0.886958,0.197853
-6277.66,0.949102,0.318503,2,0,55.6828,23.3156,114.717,51.235,36.0184,21.5717,43.3216,12.6711,70.0959,156.211,59.2688,8.43595,0.487821,0.294479,0.192898,0.562622,0.215579,0.978415,0.194131,0.215201,0.433563,0.163323,0.309048,0.972049,0.191206
-6275.94,0.802123,0.318503,2,0,57.2371,25.0087,121.772,46.5125,35.285,21.5098,44.5471,14.5455,69.9528,158.007,56.2759,8.30574,0.292211,0.279266,0.18073,0.620314,0.203001,0.981718,0.194022,0.195359,0.462104,0.155559,0.265767,0.307052,0.191539
-6274.91,0.785692,0.318503,2,0,54.0065,24.5416,122.575,46.5854,33.2906,21.4562,46.9662,13.9562,71.844,163.201,58.6228,7.6151,0.49806,0.288482,0.193403,0.527955,0.208841,0.711921,0.187923,0.183388,0.382023,0.160238,0.256932,0.178545,0.197149
-6272.77,0.957561,0.318503,3,0,54.5268,21.0322,139.298,52.7822,37.9661,21.3963,49.9328,14.803,70.9177,173.186,67.299,7.42471,0.393904,0.266787,0.197183,0.656158,0.213227,0.371595,0.20952,0.23883,0.307358,0.151045,0.254838,0.244532,0.20041
-6274.11,0.823704,0.318503,2,0,55.0354,18.4537,131.296,54.9216,34.9994,20.5953,47.0475,16.0366,67.26,167.547,60.6464,8.5806,0.262258,0.28501,0.1911,0.698016,0.240862,0.664019,0.198289,0.195644,0.287025,0.162139,0.245043,1.04939,0.206467
-6276.01,0.691973,0.318503,3,0,60.1544,26.8311,132.741,51.1858,38.7661,21.0689,47.4444,13.9129,69.2576,162.47,60.3633,10.6794,0.987162,0.326129,0.190362,0.681607,0.195377,1.05057,0.212016,0.213894,0.326868,0.159921,0.292137,1.30296,0.209187
-6283.03,0.936805,0.318503,2,0,61.1088,30.622,125.291,49.4667,34.9054,21.0652,44.3924,15.9293,72.1739,170.255,61.799,9.65356,1.40576,0.272584,0.16198,0.63476,0.192123,1.61643,0.21534,0.2395,0.366972,0.15304,0.246382,0.81395,0.20506
-6279.81,0.934677,0.318503,3,0,64.9928,19.1324,140.16,54.9196,33.3148,24.1449,45.4933,13.3392,67.6917,166.535,59.3605,9.43673,0.737036,0.220329,0.218109,0.700088,0.213376,0.962534,0.188716,0.168887,0.284757,0.157006,0.294812,0.55241,0.194165
-6285.67,0.841812,0.318503,3,0,58.7783,27.9097,140.054,59.6322,38.2428,24.6572,50.1649,16.7641,85.7495,186.287,64.312,9.90697,0.268221,0.381683,0.173943,0.685871,0.207656,1.80457,0.216248,0.240956,0.363755,0.159588,0.271255,0.958795,0.200117
-6284.27,0.979431,0.318503,3,0,60.5375,26.6545,140.022,57.6846,36.8012,27.6133,51.0424,17.4528,82.0091,183.449,59.198,10.2568,0.375597,0.334157,0.173693,0.581267,0.204125,1.7946,0.20679,0.276678,0.372627,0.162762,0.242721,0.920848,0.204766
-6276.91,0.88603,0.318503,3,0,59.2177,21.3191,127.239,55.0783,33.8845,21.4237,44.6468,12.858,67.889,158.871,64.2253,10.335,0.412994,0.211362,0.207725,1.02287,0.206285,0.55267,0.194339,0.150028,0.313794,0.148669,0.30967,0.737438,0.202755
-6274.59,0.765367,0.318503,2,0,54.8176,29.8074,126.364,50.3494,36.5632,19.6514,45.6584,14.5262,67.1088,165.029,56.6342,10.0601,0.349616,0.278851,0.186153,1.4158,0.219541,0.521583,0.189287,0.195705,0.314723,0.15041,0.237304,1.7528,0.184276
-6276.73,0.928424,0.318503,3,0,56.1343,20.2795,122.161,49.5107,30.4789,18.5103,44.533,14.5576,68.7479,157.548,63.7697,9.25604,0.410385,0.241746,0.187093,0.704984,0.203767,1.24786,0.214056,0.218858,0.436646,0.157777,0.367269,1.55386,0.204103
-6273.25,0.894669,0.318503,3,0,57.6245,18.6647,124.453,49.7725,34.3794,22.8825,44.5238,14.8915,70.6661,164.824,62.2261,10.2088,0.511052,0.268263,0.195956,0.676592,0.21699,1.16696,0.196384,0.205777,0.359523,0.174478,0.265878,0.816441,0.19888
-6269.91,0.938709,0.318503,2,0,61.7861,18.1882,130.695,46.7597,35.982,21.4957,46.2131,15.2079,70.7775,165.414,61.7936,10.6451,0.384366,0.287644,0.191021,0.536438,0.210396,0.568096,0.206761,0.18442,0.344022,0.15925,0.256343,1.056,0.204015
-6277.06,0.665848,0.318503,2,0,55.4217,17.715,130.207,54.6446,35.4187,20.8713,46.0392,14.3115,71.2551,162.616,51.2197,9.40014,0.398683,0.326333,0.186332,0.921811,0.223429,0.663096,0.209836,0.177757,0.302513,0.15816,0.217364,0.608773,0.208976
-6280.91,0.838286,0.318503,3,0,70.4873,22.314,133.989,50.6488,39.2239,21.5312,48.6186,14.2793,70.3566,173.935,72.6083,11.6505,0.554558,0.271264,0.201307,0.430853,0.204454,0.691648,0.19436,0.21282,0.385459,0.160575,0.349227,1.41375,0.19801
-6275.93,0.740596,0.318503,2,0,59.138,29.447,132.285,54.5212,34.0088,19.0601,47.4543,15.3908,77.4525,169.801,66.0799,9.32428,0.383717,0.263198,0.174245,0.959934,0.209982,0.299857,0.196456,0.190876,0.333745,0.154933,0.281625,1.93656,0.192291
-6276.3,0.995579,0.318503,2,0,54.1509,19.9168,140.75,55.2697,35.6671,18.195,50.6376,14.9436,71.231,172.812,61.0352,8.66782,0.273939,0.232618,0.207417,0.64953,0.211722,0.262493,0.217837,0.197808,0.355673,0.155268,0.246439,1.54823,0.206625
-6277.17,0.955114,0.318503,2,0,54.1001,20.8631,138.556,53.86,34.7749,17.7278,51.2549,15.5665,71.1251,166.303,60.2871,9.22522,0.258171,0.231415,0.213106,0.762393,0.210615,0.276253,0.221539,0.205368,0.349757,0.153427,0.252232,1.39644,0.205226
-6273.63,0.959214,0.318503,3,0,56.7433,24.9183,124.463,50.612,34.959,20.9237,42.3652,14.4738,70.3347,164.825,62.249,9.95574,0.317499,0.298667,0.17234,0.756231,0.195407,0.438761,0.195784,0.207729,0.339681,0.156918,0.279807,1.6649,0.198979
-6282.08,0.589161,0.318503,2,0,52.6576,18.9948,120.196,51.6681,31.5118,18.7038,47.0837,15.3219,66.8345,160.512,50.2345,9.28507,0.427657,0.228769,0.181471,1.3031,0.198276,0.538814,0.202732,0.204242,0.356601,0.149904,0.215486,0.784832,0.176558
-6280.63,0.999182,0.318503,3,0,59.2045,15.132,127.037,49.003,31.8281,18.42,40.5089,14.6802,69.858,153.707,60.822,6.21252,0.370137,0.320165,0.203542,0.465763,0.191062,0.417155,0.213514,0.231217,0.397053,0.148453,0.303825,0.154847,0.206336
-6276.8,0.812064,0.318503,2,0,56.8197,15.834,124.245,52.3797,32.0235,19.0676,45.8044,14.5595,65.7394,151.322,60.5256,6.41063,0.545295,0.319515,0.190029,1.70987,0.209625,0.513773,0.208119,0.187168,0.342564,0.146637,0.283283,0.194922,0.196816
-6280.89,0.633948,0.318503,3,0,53.0885,29.9634,118.58,51.1642,35.3099,18.8941,46.461,15.7333,68.4109,160.853,59.8418,6.89031,0.398634,0.227429,0.194714,1.63339,0.213337,1.75325,0.203418,0.193544,0.338379,0.165405,0.288062,0.134247,0.194981
-6284.61,0.978821,0.318503,2,0,54.1939,21.051,130.601,48.0882,32.9705,22.3049,41.1394,13.6272,62.682,153.273,55.9781,6.67493,0.274358,0.310084,0.225225,0.363264,0.228669,1.70758,0.190598,0.256948,0.288917,0.157768,0.270321,0.131579,0.193333
-6282.69,1,0.318503,3,0,59.5762,20.54,127.715,49.4227,34.7502,19.1702,46.5265,14.3762,74.8298,170.602,63.8881,6.36674,0.315822,0.30709,0.157748,1.93179,0.194587,0.335448,0.230385,0.16554,0.376791,0.152354,0.257766,0.197109,0.201529
-6279.46,0.986839,0.318503,3,0,62.4511,26.4945,146.943,49.3925,37.0329,20.1324,49.3449,16.3338,75.9356,172.826,62.3821,7.23033,0.301548,0.231185,0.223251,0.66358,0.221123,0.410079,0.179774,0.254429,0.313691,0.158554,0.261133,0.111743,0.198526
-6282.61,0.825676,0.318503,3,0,61.7672,24.517,133.112,59.7603,36.693,21.6611,49.6026,15.6695,74.6532,183.438,60.6817,8.92752,0.527043,0.261967,0.175451,0.612762,0.218352,0.503316,0.170026,0.185376,0.332647,0.169839,0.252849,0.195808,0.193199
-6281.53,0.661285,0.318503,3,0,61.8676,22.1066,143.99,49.4955,34.5131,20.3212,50.1817,14.2224,74.5512,173.46,65.492,9.51552,0.357298,0.313957,0.208933,0.517415,0.202068,0.495277,0.22768,0.228238,0.38623,0.141799,0.280343,1.9261,0.204409
-6277.52,0.909541,0.318503,3,0,61.9819,23.5056,137.462,53.9901,33.9665,20.0017,47.717,14.3874,74.1241,165.631,64.204,9.23501,0.393956,0.317207,0.199915,0.808021,0.204631,0.44893,0.235597,0.214284,0.342024,0.144321,0.274727,1.89265,0.2083
-6277.69,0.843076,0.318503,3,0,54.7341,20.185,133.451,53.3899,38.1212,19.9587,48.7165,14.9807,75.4966,177.311,59.8131,9.22561,0.305148,0.270845,0.169569,1.18928,0.190359,0.525656,0.187875,0.177801,0.387206,0.17161,0.267274,1.32305,0.201079
-6279.06,0.912961,0.318503,2,0,56.4076,18.4462,130.033,48.9046,37.2423,19.6498,49.1883,16.4257,72.5973,169.599,70.823,11.6612,0.34014,0.262062,0.192492,0.472929,0.196314,0.799967,0.207725,0.170993,0.365915,0.161718,0.260924,1.33594,0.19874
-6280.77,0.975743,0.318503,2,0,57.36,18.835,141.04,53.5891,33.4398,21.1287,45.0086,18.5848,77.1398,173.197,63.5805,9.20263,0.34833,0.270628,0.196201,0.786029,0.187024,0.36691,0.1918,0.191063,0.4008,0.163821,0.295325,1.00891,0.201438
-6274.69,0.9996,0.318503,2,0,58.0793,26.3938,133.621,53.2765,30.7001,18.8474,48.7081,13.1659,73.2135,166.145,58.6676,9.45212,0.355336,0.322559,0.201982,0.59345,0.193492,0.492794,0.200822,0.181334,0.344155,0.151055,0.225836,0.774963,0.203555
-6280.88,0.731606,0.318503,2,0,63.5812,29.4397,135.754,58.2395,31.4719,22.7117,45.7345,14.2438,73.7809,171.069,60.2519,11.6433,0.445901,0.349723,0.191161,0.991833,0.197273,0.461741,0.209183,0.200568,0.407669,0.172772,0.242939,1.60838,0.202701
-6275.95,1,0.318503,3,0,54.4834,16.4258,128.877,46.0378,35.5223,19.6894,44.9918,14.0566,69.2094,160.488,62.6294,10.3239,0.288189,0.248534,0.190465,0.658855,0.20577,0.393582,0.192772,0.201367,0.321563,0.143857,0.292303,0.373893,0.188417
-6280.59,0.797126,0.318503,3,0,60.283,20.3708,127.289,59.2218,32.9027,23.0445,48.9891,15.69,66.8958,170.741,60.5536,8.85329,0.40543,0.253996,0.17689,0.889244,0.208913,0.983368,0.212378,0.206452,0.341991,0.167907,0.269349,1.957,0.207473
-6280.17,0.86432,0.318503,2,0,64.6784,18.2963,128.918,58.6274,32.3458,20.7064,46.3974,16.8535,67.4123,171.127,60.5704,9.64513,0.39224,0.235783,0.182436,0.824831,0.222789,1.05572,0.213185,0.19189,0.289705,0.169931,0.290065,1.54723,0.210327
-6275.94,0.942435,0.318503,2,0,57.8671,21.4983,139.662,52.1917,39.101,22.2367,50.2789,14.0093,69.373,166.661,64.6386,10.5616,0.394356,0.26108,0.200772,1.11339,0.207137,1.02012,0.208463,0.216222,0.29324,0.152853,0.252687,1.24784,0.220176
-6274.91,0.867795,0.318503,3,0,59.1513,26.0173,127.322,50.5065,35.0262,20.9469,48.539,14.3672,78.1065,169.141,61.7491,10.9042,0.323104,0.297578,0.202328,0.437166,0.204088,0.504335,0.189202,0.218509,0.395818,0.160317,0.280766,1.21617,0.173389
-6278.21,0.89619,0.318503,3,0,58.0724,19.4079,128.678,47.6155,33.6205,20.6498,48.6698,14.6735,64.2157,164.708,63.9066,9.83814,0.374008,0.245685,0.179911,0.656601,0.211838,0.620138,0.234974,0.21912,0.297634,0.167559,0.302483,1.71919,0.207122
-6273.97,0.986019,0.318503,2,0,52.4007,26.265,125.684,49.9198,38.8507,19.7804,43.8598,12.7087,71.455,162.957,58.5784,9.59711,0.318551,0.254727,0.186753,0.561038,0.205784,0.402615,0.195024,0.171021,0.357557,0.161644,0.240074,0.51506,0.20913
-6274.61,0.848821,0.318503,2,0,56.3527,28.9825,125.629,53.5686,37.9622,20.2423,45.6552,12.498,69.5943,163.451,59.4298,10.1399,0.374549,0.269485,0.19521,0.977659,0.220365,0.630131,0.207613,0.161757,0.408477,0.163116,0.269941,1.7161,0.194552
-6278.56,0.700268,0.318503,3,0,63.5318,17.7881,128.514,51.3743,31.6502,22.1261,45.7342,14.8002,65.365,170.734,59.4781,10.384,0.604816,0.277067,0.186403,0.513835,0.213685,1.68916,0.201959,0.179685,0.277731,0.155351,0.266483,0.924691,0.212563
-6278.07,0.969102,0.318503,2,0,55.2785,30.8569,129.734,53.6485,36.2968,20.6882,45.9547,13.2666,66.772,167.607,64.8759,9.54087,0.297055,0.217884,0.214156,0.718078,0.21547,1.61816,0.192248,0.1905,0.331462,0.156252,0.297733,0.872373,0.182349
-6278.84,0.978149,0.318503,3,0,59.5794,28.9008,134.253,53.4139,32.7156,21.2596,48.5022,18.3732,72.1215,171.114,54.729,10.9481,0.441235,0.218082,0.191824,0.711046,0.194319,1.35738,0.190257,0.260797,0.294637,0.151922,0.228456,1.21364,0.184717
-6285.36,0.571548,0.318503,3,0,46.8414,15.9197,126.145,50.2965,30.046,19.8299,43.8016,14.3829,65.4094,152.796,55.2211,8.25788,0.19453,0.350212,0.19268,0.546736,0.232622,0.805703,0.210527,0.164102,0.410276,0.166387,0.275321,0.730904,0.213768
-6281.22,0.960692,0.318503,3,0,62.1484,30.7292,131.256,52.8418,38.1701,21.802,44.5859,13.6087,67.1264,165.35,62.1373,10.3472,1.00299,0.205542,0.181865,0.860178,0.196738,0.492337,0.199527,0.194462,0.363386,0.152104,0.273961,1.8876,0.185563
-6279.42,0.96194,0.318503,2,0,62.1467,21.9296,129.217,52.5589,29.773,18.8346,50.3827,15.5593,76.7632,173.784,66.4465,11.1903,0.436372,0.334999,0.183339,1.02724,0.225319,0.406876,0.207533,0.204541,0.33643,0.15259,0.29693,0.466743,0.193479
-6273.45,0.66883,0.318503,3,0,63.6357,21.6918,135.418,54.021,31.0486,21.0813,48.8671,15.8546,74.8738,178.101,67.6104,10.5511,0.466465,0.360115,0.18348,0.565577,0.207337,0.515494,0.195909,0.185808,0.334738,0.150316,0.274195,1.06337,0.19911
-6281.04,0.847508,0.318503,2,0,63.1508,19.6325,138.649,51.2524,29.0771,19.2929,47.4593,17.7175,73.5769,170.388,65.4316,10.1709,0.431743,0.359129,0.181287,0.578673,0.210903,0.493589,0.199214,0.183007,0.329021,0.146907,0.231603,0.693037,0.197426
-6272.56,0.979654,0.318503,2,0,53.2682,20.3677,135.895,51.9943,32.0519,18.6472,47.1624,15.8215,70.2526,174.922,63.3528,10.3075,0.333212,0.327926,0.188361,0.579473,0.196365,0.315401,0.196168,0.209681,0.302848,0.14674,0.256159,1.50276,0.195933
-6275.25,0.872192,0.318503,3,0,53.4624,20.2065,119.406,49.1618,36.6949,20.2648,42.5378,12.5197,65.3525,154.906,54.2741,9.30988,0.422897,0.290045,0.194227,0.651164,0.230556,0.653678,0.214559,0.196726,0.368104,0.171698,0.302237,1.55102,0.213116
-6277.38,0.806089,0.318503,3,0,54.1302,19.4272,121.34,51.8677,35.8224,19.1701,43.2313,13.886,67.6156,153.867,62.047,9.12855,0.317122,0.416582,0.192615,1.22711,0.215282,1.55631,0.199538,0.224041,0.363965,0.171404,0.323681,1.35021,0.201989
-6275.7,0.942645,0.318503,3,0,52.9598,23.8089,122.637,49.8505,31.8456,20.0437,42.5303,13.6665,61.2992,153.142,56.0918,8.97867,0.436398,0.203631,0.201276,0.543126,0.210098,1.00424,0.218044,0.200418,0.303727,0.149085,0.25749,0.705258,0.193586
-6272.22,0.602537,0.318503,3,0,59.3549,23.1974,126.059,49.688,31.0852,18.0212,44.952,13.6132,67.9398,156.982,55.2248,5.53566,0.492064,0.266613,0.190994,0.992312,0.211334,0.454844,0.201702,0.184342,0.313808,0.158822,0.25769,0.126717,0.196566
-6276.21,0.810014,0.318503,2,0,61.0107,23.2155,126.852,46.2332,29.8971,18.1175,43.2978,14.5676,66.5357,164.656,61.0539,7.01726,0.413471,0.274176,0.192503,0.769186,0.229377,0.439995,0.198896,0.188829,0.294794,0.152918,0.265609,0.112888,0.190381
-6276.4,0.937097,0.318503,2,0,61.257,23.6323,128.041,46.807,30.9527,19.8394,43.0826,16.0945,64.2872,158.242,60.0435,7.00501,0.413781,0.277867,0.207399,0.736716,0.231957,0.477811,0.197631,0.182574,0.305956,0.154603,0.295726,0.113979,0.184607
-6277.54,0.725944,0.318503,3,0,58.2294,23.4641,124.151,45.9263,32.1593,18.6235,45.1655,15.8344,66.0868,149.423,63.8463,6.54818,0.361345,0.308172,0.211468,0.389671,0.23802,0.466108,0.20178,0.216871,0.323367,0.152328,0.349648,0.168906,0.198432
-6274.28,0.633367,0.318503,2,0,57.9437,24.1765,128.426,47.9521,33.4652,19.1584,47.8226,16.3043,65.3257,159.774,62.9243,8.98251,0.478657,0.277777,0.205662,0.796108,0.230001,0.43841,0.197625,0.203655,0.313819,0.167338,0.261271,0.551653,0.206006
-6281.39,0.943008,0.318503,2,0,63.7974,23.1224,130.39,45.4992,36.9546,18.9205,44.3661,11.4603,68.4181,164.968,63.9668,10.3508,0.407008,0.296923,0.192036,0.684639,0.230731,0.352838,0.192139,0.167512,0.301044,0.146061,0.338854,1.43294,0.198327
-6277.88,0.979133,0.318503,2,0,59.1502,21.2325,127.654,48.1315,36.1662,18.8777,46.3692,11.8743,69.4691,161.441,62.9942,9.66558,0.296282,0.299597,0.19242,0.360797,0.222351,0.514104,0.190063,0.171744,0.312248,0.150353,0.344518,1.53325,0.196545
-6277.69,0.882771,0.318503,2,0,58.5603,23.0544,132.486,48.9073,37.2466,18.8524,45.8114,12.3325,69.0735,162.542,60.8958,10.8487,0.337545,0.277725,0.191669,0.436809,0.22799,0.627932,0.192108,0.169794,0.285768,0.152174,0.35772,1.19039,0.197546
-6278.8,0.902273,0.318503,2,0,53.7911,26.6585,136.128,47.9468,38.6507,20.1646,47.4815,12.3778,66.3259,158.616,60.5116,11.3505,0.342864,0.262179,0.202199,0.539997,0.242283,0.434333,0.189147,0.18114,0.299548,0.150798,0.302404,1.14756,0.190329
-6277.61,0.964581,0.318503,3,0,51.5204,24.8214,126.582,50.4883,38.7975,16.9248,44.9659,13.5996,69.1226,163.599,70.1205,8.77729,0.358366,0.256506,0.195278,0.590043,0.210216,0.299438,0.20119,0.188393,0.305757,0.146403,0.329623,1.81306,0.198812
-6274.88,0.363565,0.318503,2,0,52.7103,23.0304,128.092,52.7384,38.7456,16.8512,45.7278,14.1353,66.9924,162.889,67.0448,10.609,0.274531,0.240001,0.186848,0.47607,0.207755,0.265989,0.205499,0.181416,0.288247,0.144784,0.31834,0.756871,0.199081
-6278.45,0.899264,0.318503,3,0,65.1611,23.4692,128.904,52.6872,31.8573,20.0178,45.7551,14.9607,74.9482,167.429,59.6912,10.448,0.723509,0.304978,0.198359,0.919125,0.222738,0.347463,0.203887,0.224156,0.431715,0.170747,0.208348,0.689753,0.203198
-6275.84,0.999244,0.318503,2,0,63.7541,22.4194,130.418,52.186,32.1062,19.1171,45.6185,14.6745,75.987,166.969,60.4084,10.5227,0.693644,0.307247,0.199823,1.0357,0.220173,0.385576,0.204101,0.205654,0.432479,0.171406,0.217898,0.89393,0.198966
-6278.37,0.793284,0.318503,2,0,45.17,25.64,135.525,57.0033,37.4129,19.5734,49.6757,16.2933,70.6406,169.035,59.7557,10.8986,0.244028,0.311608,0.186623,1.68425,0.191674,0.383899,0.191867,0.222102,0.281086,0.15558,0.285136,0.997505,0.20302
-6281.06,0.95778,0.318503,3,0,70.894,21.5951,143.716,52.8695,37.7237,21.8819,50.6325,15.4464,79.509,181.149,65.8796,10.4773,0.581442,0.247924,0.203858,1.47915,0.218747,0.949155,0.208862,0.17536,0.414094,0.160835,0.28614,0.665134,0.182656
-6280.72,0.751108,0.318503,3,0,56.8961,22.4189,130.849,60.2714,37.1531,20.19,48.6369,14.8562,73.0487,177.882,66.4964,11.5663,0.470339,0.296264,0.162491,1.00221,0.19779,0.300101,0.192863,0.222706,0.327044,0.14351,0.266892,1.64297,0.206143
-6281.98,0.974448,0.318503,3,0,44.7918,29.2691,135.784,49.0716,35.5492,19.5109,49.3415,16.8219,70.8378,172.975,61.1704,6.22868,0.352223,0.25554,0.207518,0.538768,0.204591,0.320082,0.214326,0.209365,0.336196,0.163912,0.253884,0.145802,0.187421
-6281.53,0.751076,0.318503,3,0,59.8693,18.41,134.178,62.7897,36.8552,22.9598,50.8162,15.033,76.2983,171.481,64.0372,7.84955,0.788164,0.288986,0.180105,0.868466,0.212266,0.951257,0.192343,0.174115,0.361323,0.157163,0.288117,0.111719,0.192829
-6277.03,0.763416,0.318503,2,0,60.8718,21.7548,132.809,60.4813,36.8045,20.6806,49.3411,14.7226,75.081,171.187,62.1426,7.88898,1.11826,0.297086,0.182511,0.668599,0.21111,0.914173,0.197479,0.184007,0.372109,0.158255,0.277349,0.121955,0.197925
-6281.39,0.87809,0.318503,3,0,67.6256,22.7141,128.874,47.7039,33.4575,19.1857,45.5129,14.9036,67.0553,160.865,62.117,7.70292,1.66518,0.279617,0.18746,0.963845,0.18771,0.419604,0.209047,0.215855,0.276964,0.159936,0.257294,0.107517,0.206046
-6284.89,0.856442,0.318503,3,0,45.7646,20.4444,139.375,55.0669,37.2097,20.9826,47.3676,14.5564,78.4772,167.403,68.3564,12.2415,0.367867,0.25326,0.193054,1.57949,0.232268,0.534976,0.190883,0.20244,0.41458,0.149406,0.296236,1.87576,0.195408
-6277.66,0.987659,0.318503,3,0,62.6932,26.7276,129.881,51.7496,36.6366,19.2284,46.7733,14.9339,75.3227,167.034,54.0071,7.54658,0.611842,0.317617,0.180109,0.458553,0.202136,0.323706,0.206244,0.190128,0.459126,0.17066,0.247919,0.132813,0.203202
-6275.6,0.936041,0.318503,2,0,63.2062,25.8046,129.03,50.8008,36.0817,18.9644,46.7914,14.0705,76.2078,166.994,57.1059,7.54448,0.570979,0.313476,0.177204,0.517134,0.201679,0.32488,0.201737,0.199931,0.435417,0.170048,0.227645,0.127673,0.204462
-6275.37,0.981774,0.318503,3,0,57.9787,17.7789,125.337,52.0762,32.121,19.077,44.0048,14.1945,69.1951,150.217,60.7713,7.12899,0.613412,0.273508,0.197238,1.2427,0.216589,0.38288,0.220234,0.182953,0.373274,0.148718,0.30601,0.123374,0.20562
-6275.84,0.951572,0.318503,3,0,60.4146,20.1179,125.316,47.8956,36.1253,19.3615,43.7452,13.8258,64.0703,156.567,63.1186,6.47199,0.887779,0.205552,0.189939,0.558552,0.199028,0.410915,0.192617,0.210649,0.312961,0.153703,0.28951,0.143709,0.20069
-6274.01,0.899657,0.318503,3,0,61.1816,24.4705,130.482,55.0609,31.3303,19.5756,45.6946,14.7129,70.7899,165.143,53.8499,9.0804,0.514515,0.337844,0.192678,0.666523,0.233937,0.561834,0.204295,0.199935,0.377832,0.156755,0.255695,0.681581,0.187639
-6274.46,0.826203,0.318503,3,0,49.9149,19.4187,132.169,49.8644,37.8808,19.3691,47.1228,13.6757,70.8862,166.917,65.9922,10.5632,0.295585,0.242607,0.185939,0.769486,0.201011,0.497977,0.185447,0.210898,0.344309,0.152819,0.278804,1.81405,0.196459
-6273.26,0.921019,0.318503,3,0,64.816,27.6359,133.048,54.3175,33.3854,20.7834,47.2386,15.2604,71.2624,164.993,58.4654,10.3284,0.486704,0.312923,0.19412,1.14453,0.215747,0.486154,0.213431,0.203115,0.372704,0.157817,0.235209,1.78106,0.214208
-6278.21,0.761657,0.318503,2,0,60.8699,25.9823,128.796,48.2784,40.7506,18.9954,46.618,12.7612,80.05,166.895,60.0314,10.3004,0.489992,0.231878,0.182413,0.468923,0.20146,0.405812,0.196338,0.214087,0.501973,0.158338,0.266993,0.684277,0.197406
